"","uniprot","Protein","n_peptides","condition","substrate","growthrate","R1","R2","R3","R4","mean_intensity","median_intensity","sd_intensity","IQR","MAD","CV","mean_mass_fraction","median_mass_fraction","sd_massfraction","rel_intensity","log2_fold_change","fold_change_mean","log2_fold_change_mean","anova","protein_name","protein","length","locus_tag","EC_number","gene_ontology_IDs","System","Process","Pathway","COG","COG_ID","COG_System","COG_Process","eggNOG_name","eggNOG_description","new_locus_tag","product_accession","seq_type","start","end","feature_interval_length","strand","Psortb_localization","Psortb_score","Process.abbr","Pathway.abbr","CI","mean_mass_fraction_norm","MolWeight","mass_g_per_gDCW","mol_fraction","conc_g_per_L_cell_vol","conc_mol_per_cell","conc_mol_per_L_cell_vol","conc_copies_per_cell","substrate_uptake_rate"
"847","Q0KCT5","RS15_CUPNH",6,"FRC 0.1","fructose",0.1,9105153352,NA,4725954564,4559812554,6130306823.33333,4725954564,2577631605.50762,2272670399,166142010,0.420473506431452,0.000568850896694279,0.000441433543539452,0.000185611109908494,1.41457324966467,0.500366884540332,1.06373711481863,0.0891416564707203,0.588441208358079,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",NA,0.000568850896694279,10.273,0.00038681860975211,0.00168073441123207,1.71919382112049e-07,1.50615637010458e-19,1.6735054043869e-05,90702.8581795609,1.15896980461812
"848","Q0KCT5","RS15_CUPNH",6,"FRC 0.15","fructose",0.15,4244693958,4425116732,6265427380,5768994648,5176058179.5,5097055690,994929022.818371,1513091792.5,762150345,0.192217511533937,0.000473825073121138,0.000483255611294269,9.2890191037796e-05,1.52565128028283,0.60942524153099,1.14726606875404,0.198200013461378,0.588441208358079,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.305860954696003,0.000473825073121138,10.273,0.000322201049722374,0.00141803881354149,1.43200466543277e-07,1.25455485144504e-19,1.3939484409891e-05,75551.0603199843,1.77730905861456
"849","Q0KCT5","RS15_CUPNH",6,"FRC 0.2","fructose",0.2,95070020,8925565202,5940027646,4452888095,4853387740.75,5196457870.5,3677200160.3323,3322978458.75,2236338553.5,0.757656374630405,0.000411210532952797,0.000463040126883463,0.000350825303842928,1.55540435208863,0.637289680625996,1.16963991667403,0.226064452556384,0.588441208358079,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.20560036505859,0.000411210532952797,10.273,0.000279623162407902,0.00125379821186517,1.24276961070179e-07,1.08876924913035e-19,1.20974240040122e-05,65567.217822994,2.39564831261101
"850","Q0KCT5","RS15_CUPNH",6,"FRC 0.25","fructose",0.25,338772356,118934065,6343037250,7200781340,3500381252.75,3340904803,3794891734.24716,6273660489.25,3112051592.5,1.08413668690112,0.000304637294370886,0.000307839124636851,0.000333739688682336,1,0,0.751984469571156,-0.411225228069612,0.588441208358079,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.72510339682549,0.000304637294370886,10.273,0.000207153360172203,0.000932907668238805,9.20681600765345e-08,8.06593439782742e-20,8.96214036877002e-06,48574.193111236,3.01398756660746
"851","Q0KCT5","RS15_CUPNH",6,"NLIM 0.05","ammonium",0.05,58149900,2741298088,2892906568,1522350474,1803676257.5,2131824281,1315492788.21426,1622899877.5,685278047,0.729339748607442,0.000157780016592738,0.000198015887471833,0.000144420857588987,0.317227786461153,-1.6564089504722,0.515243009089087,-0.956675069738895,0.0327772213871681,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.16054229412615,0.000157780016592738,10.273,0.000107290411283062,0.000466138469977015,4.76846272369162e-08,4.17756882246906e-20,4.64173849433359e-06,25157.907901253,0.190689848569826
"852","Q0KCT5","RS15_CUPNH",6,"NLIM 0.1","ammonium",0.1,357911628,3184632368,2236265596,3979193004,2439500649,2710448982,1559934952.2572,1616595423,871463704,0.639448467823382,0.00018837427593685,0.00022559090122965,0.000144253756146196,0.40333048954317,-1.30996562529508,0.655091464111217,-0.610231744561773,0.0327772213871681,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.01750520692193,0.00018837427593685,10.273,0.000128094507637058,0.000541852332109894,5.69308922831369e-08,4.98761832520425e-20,5.54179259731769e-06,30036.1401102973,0.773976444195177
"853","Q0KCT5","RS15_CUPNH",6,"NLIM 0.15","ammonium",0.15,6357544233,4897513838,3432532472,5940331424,5156980491.75,5418922631,1303333661.17929,1513366129.75,730015197.5,0.252731935531719,0.000440652383011467,0.000480735435454381,0.000121497197081069,0.806367038107856,-0.310491427937249,1.30970550776713,0.389242452796058,0.0327772213871681,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.402152907230059,0.000440652383011467,10.273,0.000299643620447798,0.00131203531631543,1.33174942421243e-07,1.16672294538225e-19,1.29635753184368e-05,70261.6992168602,1.35726303982053
"854","Q0KCT5","RS15_CUPNH",6,"NLIM 0.2","ammonium",0.2,6631115194,8078540218,247881688,781278240,3934703835,3706196717,3999115098.48656,6345042348,3191616753,1.01637004109778,0.000312932049454129,0.000318029297432059,0.000323235450101322,0.551503513306453,-0.858558018474779,0.895754854545245,-0.158824137741473,0.0327772213871681,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.61727154104635,0.000312932049454129,10.273,0.000212793793628808,0.000938568906553617,9.45750193905813e-08,8.28555606458904e-20,9.20616419892552e-06,49896.7857243824,1.94054963544588
"855","Q0KCT5","RS15_CUPNH",6,"NLIM 0.25","ammonium",0.25,394679357,6477328810,9164927512,6963008840,5749986129.75,6720168825,3756842057.92405,2556822061.25,1343799351,0.653365412220115,0.000459910930680516,0.000571700692161555,0.000373529458400659,1,0,1.62420516448732,0.699733880733306,0.0327772213871681,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.03965017106004,0.000459910930680516,10.273,0.000312739432862751,0.00136898808007192,1.38995303494556e-07,1.21771413555048e-19,1.35301435315149e-05,73332.460514981,2.52383623107123
"856","Q0KCT5","RS15_CUPNH",6,"SUC 0.05","succinate",0.05,3733971369,2613275334,2199385420,1943166948,2622449767.75,2406330377,790774521.555637,758118540.75,335054193,0.301540388410987,0.000282165514256977,0.000271772325143822,8.1950332483225e-05,0.425030888387213,-1.2343604044517,0.613572183646521,-0.704695015281305,3.62813312486687e-05,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.47981804749618,0.000282165514256977,10.273,0.000191872549694744,0.000813791631259959,8.52766887532198e-08,7.4709451842595e-20,8.30104190368257e-06,44991.0842569493,1.00177830468287
"857","Q0KCT5","RS15_CUPNH",6,"SUC 0.1","succinate",0.1,3663771692,4191448626,3374699772,2578168900,3452022247.5,3519235732,673594248.446864,620123871.5,408374427,0.195130332353649,0.000373549996579529,0.000395423905059213,7.71591980147818e-05,0.621603709911519,-0.685932980692932,0.897343595662925,-0.156267591522536,3.62813312486687e-05,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.310495902623826,0.000373549996579529,10.273,0.00025401399767408,0.00110510453510838,1.12895110077369e-07,9.89054794798325e-20,1.09894867304837e-05,59562.2729253391,1.9273435515285
"858","Q0KCT5","RS15_CUPNH",6,"SUC 0.15","succinate",0.15,3566018040,3644004792,2967852990,2777444616,3238830109.5,3266935515,431093044.136493,665263831.5,338075901,0.133101468604985,0.000336117033576873,0.000350809650564697,4.66932796909626e-05,0.577039843537739,-0.793257157143562,0.83301145051826,-0.263591767973166,3.62813312486687e-05,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.211794138494884,0.000336117033576873,10.273,0.000228559582832273,0.00101116497196796,1.01582036814344e-07,8.89942890420611e-20,9.88824444975245e-06,53593.6144346846,2.85290879837412
"859","Q0KCT5","RS15_CUPNH",6,"SUC 0.2","succinate",0.2,4269654892,4523435258,4986851428,5494527783,4818617340.25,4755143343,539644903.669581,653780350.25,358598268,0.111991649380813,0.000470714878203256,0.000477508323217851,5.34769447102333e-05,0.839902458449425,-0.251706303760668,1.21247843288841,0.277959085409728,3.62813312486687e-05,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.178203705397298,0.000470714878203256,10.273,0.000320086117178214,0.00144666334630563,1.42260496523651e-07,1.24631993450098e-19,1.38479854242339e-05,75055.1420219088,3.77847404521975
"860","Q0KCT5","RS15_CUPNH",6,"SUC 0.25","succinate",0.25,7934440946,5742460028,5580624683,4169950023,5856868920,5661542355.5,1554713388.51869,1062499239.5,786255002.5,0.265451286302425,0.000560436345690884,0.00056077802929053,0.00014885924920531,1,0,1.44359433728389,0.529665389170396,3.62813312486687e-05,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.422392232662979,0.000560436345690884,10.273,0.000381096715069801,0.00173850934644093,1.69376317808801e-07,1.4838770176961e-19,1.64875059313232e-05,89361.1641948263,4.70403929206537
"861","Q0KD81","RS16_CUPNH",5,"FA 0.05","formate",0.05,9816075504,4614359840,4604020164,3696549772,5682751320,4609190002,2788935678.75982,1537636190,458905034,0.490772078824632,0.00033669021219569,0.000281958166596536,0.000138377195562164,0.520632568641787,-0.941662531227706,0.600198769658327,-0.736487733314789,0.107118815922684,"30S ribosomal protein S16","rpsP H16_A0894",84,"H16_A0894",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0228","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsP","Belongs to the bacterial ribosomal protein bS16 family","H16_RS04440","WP_010812927.1","chromosome 1",985990,986244,255,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.780927894495928,0.00033669021219569,9.246,0.000228949344293069,0.00105760283196149,1.01755264130253e-07,9.90479534038803e-20,1.10053171506585e-05,59648.0727292884,14.4481859656746
"862","Q0KD81","RS16_CUPNH",5,"FA 0.1","formate",0.1,5122480716,6094858212,17176251468,5383158752,8444187287,5739008482,5835863894.90743,3547217283,486188748,0.691110191728204,0.000538116645161418,0.000386357292693119,0.000267015462628731,0.648251585667799,-0.625374264873549,0.747321292561266,-0.420199466960632,0.107118815922684,"30S ribosomal protein S16","rpsP H16_A0894",84,"H16_A0894",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0228","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsP","Belongs to the bacterial ribosomal protein bS16 family","H16_RS04440","WP_010812927.1","chromosome 1",985990,986244,255,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.09971053810467,0.000538116645161418,9.246,0.000365919318709764,0.00176542497772986,1.62630808315451e-07,1.58303836776883e-19,1.75892976081162e-05,95332.8003748835,26.5935259613296
