Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	4477689	4478465	-	AAFOLC_20555		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1E3VWB5
contig_1	cds	4478703	4479440	+	AAFOLC_20560		hypothetical protein	
contig_1	cds	4479863	4480840	-	AAFOLC_20565		Diacylglycerol kinase	SO:0001217, UniRef:UniRef50_A0A258E2G4
contig_1	cds	4480935	4481348	+	AAFOLC_20570		DUF4401 domain-containing protein	SO:0001217, UniRef:UniRef50_A7II06
contig_1	cds	4481521	4482735	+	AAFOLC_20575		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3L6ZY84
contig_1	cds	4483395	4484867	+	AAFOLC_20580	ydiU	YdiU family protein	EC:2.7.7.108, KEGG:K08997, SO:0001217, UniRef:UniRef50_Q8UGU0, UniRef:UniRef90_UPI001F2EA56A
contig_1	cds	4485560	4485838	+	AAFOLC_20585		Transposase	SO:0001217, UniRef:UniRef50_A0A087N6S0, UniRef:UniRef90_A0A4R1HFX3
contig_1	cds	4485946	4486704	+	AAFOLC_20590		hypothetical protein	PFAM:PF00665.29, PFAM:PF13276.9, PFAM:PF13683.9
contig_1	cds	4487463	4487840	+	AAFOLC_20595		Transcriptional regulator, XRE family	SO:0001217, UniRef:UniRef50_A0A061M4A3, UniRef:UniRef90_Q2RSX0
contig_1	cds	4487840	4489072	+	AAFOLC_20600	hipA	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module	COG:COG3550, COG:T, SO:0001217, UniRef:UniRef50_A0A1X4N457, UniRef:UniRef90_A0A317PPS4
contig_1	cds	4489433	4490947	-	AAFOLC_20605		SAVED domain-containing protein	SO:0001217, UniRef:UniRef50_A3X0C0, UniRef:UniRef90_A0A5B8G0K7
contig_1	cds	4490984	4491886	-	AAFOLC_20610		CBASS oligonucleotide cyclase	SO:0001217, UniRef:UniRef50_P0DTF7, UniRef:UniRef90_A0A5B8FI49
contig_1	cds	4491883	4492386	-	AAFOLC_20615		HORMA domain containing protein	RefSeq:WP_138579136.1, SO:0001217, UniParc:UPI00110AFECB, UniRef:UniRef100_A0A5B8G2D6, UniRef:UniRef50_A7HU62, UniRef:UniRef90_A0A5B8G2D6
contig_1	cds	4492383	4492859	-	AAFOLC_20620		DUF4287 domain-containing protein	SO:0001217, UniRef:UniRef50_P0DTF5, UniRef:UniRef90_A0A5B8G3G7
contig_1	cds	4492856	4493776	-	AAFOLC_20625		Cell division protein	SO:0001217, UniRef:UniRef50_P0DTF4, UniRef:UniRef90_A0A2D3HHT9
contig_1	cds	4494032	4494910	+	AAFOLC_20630		WYL domain-containing protein	RefSeq:WP_138579142.1, SO:0001217, UniParc:UPI00110AE227, UniRef:UniRef100_A0A5B8FXR7, UniRef:UniRef50_E3I7V7, UniRef:UniRef90_A0A5B8FXR7
contig_1	cds	4494966	4496504	+	AAFOLC_20635	hsdM	Type I restriction-modification system, DNA methylase subunit	COG:COG0286, COG:V, SO:0001217, UniRef:UniRef50_A0A1A0EWR1, UniRef:UniRef90_F2IUT8
contig_1	cds	4496702	4497688	+	AAFOLC_20640		Restriction endonuclease subunit S	EC:3.1.21.3, KEGG:K01154, SO:0001217, UniRef:UniRef50_A0A6H0ZUR6, UniRef:UniRef90_A0A5B8FIJ0
contig_1	cds	4497691	4498497	+	AAFOLC_20645		Hypoth-Ymh domain-containing protein	SO:0001217, UniRef:UniRef50_I7KYR1, UniRef:UniRef90_A0A154WFW9
contig_1	cds	4498494	4499324	+	AAFOLC_20650		Abortive infection family protein	RefSeq:WP_138579150.1, SO:0001217, UniParc:UPI00110AAA13, UniRef:UniRef100_A0A5B8G212, UniRef:UniRef50_A0A1A0EVV3, UniRef:UniRef90_A0A5B8G212
contig_1	cds	4499335	4501434	+	AAFOLC_20655		DUF262 domain-containing protein	SO:0001217, UniRef:UniRef50_Q8TN76, UniRef:UniRef90_A0A8J3DLM6
contig_1	cds	4501431	4504823	+	AAFOLC_20660		DEAD/DEAH box helicase family protein	EC:3.1.21.3, KEGG:K01153, SO:0001217, UniRef:UniRef50_A0A6N9V4X0, UniRef:UniRef90_A0A6H0ZUF5
contig_1	cds	4505286	4505591	+	AAFOLC_20665		HTH-7 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A074JKT2
contig_1	cds	4505729	4514200	-	AAFOLC_20670		N,N'-diacetylchitobiose phosphorylase	SO:0001217, UniRef:UniRef50_A0A3P4B887
contig_1	cds	4514383	4514604	-	AAFOLC_20675		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A4U8YW02, UniRef:UniRef90_UPI001F3E6882
contig_1	cds	4515000	4515302	-	AAFOLC_20680		Excisionase	SO:0001217, UniRef:UniRef50_A0A4Q0M8H3
contig_1	cds	4515312	4515440	-	AAFOLC_20685	yuzL	YuzL family protein	SO:0001217, UniRef:UniRef50_D7A6K2
contig_1	cds	4515647	4515859	-	AAFOLC_20690		Cold-shock protein	KEGG:K03704, SO:0001217, UniRef:UniRef50_A0A5E7YCI7, UniRef:UniRef90_A0A3L7AJ45
contig_1	cds	4516251	4517114	+	AAFOLC_20695		transglutaminase family protein	SO:0001217, UniRef:UniRef50_W0AFS4, UniRef:UniRef90_UPI001F241FB1
contig_1	cds	4517109	4517690	-	AAFOLC_20700	nhaA	Na+/H+ antiporter NhaA	SO:0001217, UniRef:UniRef50_UPI001C66E0FE
contig_1	cds	4517913	4518281	+	AAFOLC_20705		Putative transposase of unassigned insertion sequence	SO:0001217, UniRef:UniRef50_A0A258UYS3, UniRef:UniRef90_W8IEU1
contig_1	cds	4518350	4518667	+	AAFOLC_20710		DDE-Tnp-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T7TRA1
contig_1	tRNA	4519705	4519781	-	AAFOLC_20715	trnR	tRNA-Arg(cct)	SO:0001036
contig_1	cds	4519974	4520834	+	AAFOLC_20720		Nuclease	SO:0001217, UniRef:UniRef50_A0A3L6ZY77
contig_1	cds	4520879	4522336	+	AAFOLC_20725		Peptidase-M48 domain-containing protein	SO:0001217, UniRef:UniRef50_A4YKZ8
contig_1	cds	4522666	4523271	-	AAFOLC_20730		OmpA-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A259K5T8
contig_1	cds	4523313	4523732	-	AAFOLC_20735		Cysteine rich repeat protein	SO:0001217, UniRef:UniRef50_A0A259K618
contig_1	cds	4524413	4526125	+	AAFOLC_20740	rpsA	30S ribosomal protein S1	COG:COG0539, COG:J, SO:0001217, UniRef:UniRef50_P14129, UniRef:UniRef90_A0A7W2GWY2
contig_1	cds	4526238	4526465	+	AAFOLC_20745		hypothetical protein	
contig_1	cds	4526963	4527961	+	AAFOLC_20750		Biotin-lipoyl-2 domain-containing protein	SO:0001217, UniRef:UniRef50_U7P6G3
contig_1	cds	4527958	4530684	+	AAFOLC_20755		Putative ABC transporter (Protein fusion consisting of two ATP-binding domains and permease)	SO:0001217, UniRef:UniRef50_A0A090E357
contig_1	cds	4530686	4531870	+	AAFOLC_20760		Transport permease protein	SO:0001217, UniRef:UniRef50_C0B3D5
contig_1	cds	4531895	4532443	-	AAFOLC_20765		hypothetical protein	
contig_1	cds	4532542	4533162	+	AAFOLC_20770		Crp/Fnr family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A4Y9LPG0
contig_1	cds	4533374	4534132	+	AAFOLC_20775	gntR	GntR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A193GE06
contig_1	cds	4534129	4534878	+	AAFOLC_20780		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A157MIA9
contig_1	cds	4534890	4535726	+	AAFOLC_20785		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2G8RC68
contig_1	cds	4535787	4536767	+	AAFOLC_20790		NMT1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2G8RC98
contig_1	cds	4536888	4537904	+	AAFOLC_20795		Beta-ketoacyl-acyl-carrier-protein synthase I	SO:0001217, UniRef:UniRef50_A0A0E8EKG6
contig_1	cds	4537917	4538336	+	AAFOLC_20800		hotdog fold thioesterase	SO:0001217, UniRef:UniRef50_A8IG34, UniRef:UniRef90_UPI001EDD5E32
contig_1	cds	4538346	4539146	+	AAFOLC_20805		Glyoxalase-like-dom domain-containing protein	SO:0001217, UniRef:UniRef50_B1M8D4
contig_1	cds	4539143	4540684	+	AAFOLC_20810		Long-chain-fatty-acid--CoA ligase	SO:0001217, UniRef:UniRef50_A0A509E5Q8
contig_1	cds	4540693	4541790	+	AAFOLC_20815		PALP domain-containing protein	SO:0001217, UniRef:UniRef50_E4N8F2
contig_1	cds	4541826	4543451	+	AAFOLC_20820		Glutathione hydrolase proenzyme	SO:0001217, UniRef:UniRef50_A0A0D6ICJ4
contig_1	cds	4544052	4545218	-	AAFOLC_20825		hypothetical protein	PFAM:PF00441.27, PFAM:PF02770.22, PFAM:PF02771.19, PFAM:PF08028.14
contig_1	cds	4545215	4546453	-	AAFOLC_20830		Acyl-CoA transferase	SO:0001217, UniRef:UniRef50_A0A157SCF4
contig_1	cds	4546553	4547578	-	AAFOLC_20835		TRAP-type C4-dicarboxylate transport system, substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A1X7DQF2
contig_1	cds	4547662	4548951	-	AAFOLC_20840		TRAP transporter large permease protein	SO:0001217, UniRef:UniRef50_Q6N155
contig_1	cds	4548948	4549499	-	AAFOLC_20845		TRAP transporter small permease protein	SO:0001217, UniRef:UniRef50_F4GNR5
contig_1	cds	4549565	4550689	-	AAFOLC_20850		Carnitine dehydratase	SO:0001217, UniRef:UniRef50_A0A358SPA5
contig_1	cds	4551009	4551878	+	AAFOLC_20855	iclR	Transcriptional regulator, IclR family	SO:0001217, UniRef:UniRef50_J6J2N6
contig_1	cds	4551855	4552877	-	AAFOLC_20860		putative transport system permease protein	SO:0001217, UniRef:UniRef50_Q6N9W7
contig_1	cds	4552892	4553752	-	AAFOLC_20865		Branched-chain amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A1Q3VBK3
contig_1	cds	4553771	4554475	-	AAFOLC_20870		High-affinity branched-chain amino acid transport ATP-binding protein	SO:0001217, UniRef:UniRef50_H8GP40
contig_1	cds	4554468	4555187	-	AAFOLC_20875		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q5RZZ9
contig_1	cds	4555202	4556434	-	AAFOLC_20880		ABC-type branched-chain amino acid transport system, substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A1M6W171
contig_1	cds	4556701	4557741	+	AAFOLC_20885		Dioxygenase related to 2-nitropropane dioxygenase	SO:0001217, UniRef:UniRef50_A0A0U5MFN9
contig_1	cds	4557731	4559155	+	AAFOLC_20890		hypothetical protein	
contig_1	cds	4559229	4560089	-	AAFOLC_20895		Acyl dehydratase	SO:0001217, UniRef:UniRef50_R0EJT8
contig_1	cds	4560264	4561397	+	AAFOLC_20900		hypothetical protein	PFAM:PF00441.27, PFAM:PF02771.19
contig_1	cds	4561405	4562571	+	AAFOLC_20905		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0T5P1R7
contig_1	cds	4562643	4562882	+	AAFOLC_20910		hypothetical protein	
contig_1	cds	4562831	4563961	-	AAFOLC_20915		hypothetical protein	PFAM:PF00441.27, PFAM:PF02770.22, PFAM:PF02771.19, PFAM:PF08028.14
contig_1	cds	4564149	4565069	+	AAFOLC_20920		Peroxisomal multifunctional enzyme type 2	SO:0001217, UniRef:UniRef50_B7RNN2
contig_1	cds	4565080	4566525	+	AAFOLC_20925		3-hydroxy-3-methylglutaryl CoA synthase	SO:0001217, UniRef:UniRef50_D5VJH7
contig_1	cds	4566527	4567732	+	AAFOLC_20930	paaJ	acetyl-CoA acetyltransferase	COG:COG0183, COG:I, SO:0001217, UniRef:UniRef50_E3HKD7, UniRef:UniRef90_A0A2S0NF94
contig_1	cds	4567860	4569437	-	AAFOLC_20935		Putative AMP-dependent acyl-CoA synthetase	SO:0001217, UniRef:UniRef50_D4Z8A1
contig_1	cds	4569412	4570983	-	AAFOLC_20940		Long-chain-fatty-acid--CoA ligase	SO:0001217, UniRef:UniRef50_J6UCI3
contig_1	cds	4570991	4572190	-	AAFOLC_20945		Acetyl-CoA hydrolase	SO:0001217, UniRef:UniRef50_J6J2M5
contig_1	cds	4572378	4573175	+	AAFOLC_20950		putative enoyl-CoA hydratase/isomerase	SO:0001217, UniRef:UniRef50_Q6N9X5
contig_1	cds	4573214	4574437	+	AAFOLC_20955		hypothetical protein	PFAM:PF13433.9
contig_1	cds	4574561	4575817	-	AAFOLC_20960		Acetyl-CoA:oxalate CoA-transferase	SO:0001217, UniRef:UniRef50_A0A853T4G6
contig_1	cds	4576349	4577785	+	AAFOLC_20965		Aldehyde dehydrogenase 2	SO:0001217, UniRef:UniRef50_E3HNT4
contig_1	cds	4578143	4579351	+	AAFOLC_20970		Peripla-BP-6 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S6UVG1
contig_1	cds	4579428	4580492	+	AAFOLC_20975		Enoyl reductase (ER) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2M9U521
contig_1	cds	4580838	4581185	+	AAFOLC_20980	arsC	ArsC family reductase	SO:0001217, UniRef:UniRef50_R8ATX9
contig_1	cds	4581431	4582411	+	AAFOLC_20985		Putative aryl-alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1E3L016
contig_1	cds	4582841	4583098	-	AAFOLC_20990		hypothetical protein	
contig_1	cds	4583516	4587703	-	AAFOLC_20995	rpoC	DNA-directed RNA polymerase subunit beta'	COG:COG0086, COG:K, EC:2.7.7.6, GO:0000287, GO:0000428, GO:0003677, GO:0003899, GO:0006351, GO:0008270, SO:0001217, UniRef:UniRef50_Q3A6Q3, UniRef:UniRef90_A7IKQ1
contig_1	cds	4587829	4591905	-	AAFOLC_21000	rpoB	DNA-directed RNA polymerase subunit beta	COG:COG0085, COG:K, EC:2.7.7.6, GO:0000428, GO:0003677, GO:0003899, GO:0006351, GO:0032549, KEGG:K03043, SO:0001217, UniRef:UniRef50_Q92F22, UniRef:UniRef90_A8HTY8
contig_1	cds	4592174	4592545	-	AAFOLC_21005	rplL	50S ribosomal protein L7/L12	COG:COG0222, COG:J, SO:0001217, UniRef:UniRef50_P02394, UniRef:UniRef90_A0A6C1KCP9
contig_1	cds	4592616	4593134	-	AAFOLC_21010	rplJ	50S ribosomal protein L10	COG:COG0244, COG:J, SO:0001217, UniRef:UniRef50_Q6N4R7, UniRef:UniRef90_A0A3L7AH74
contig_1	cds	4593855	4594559	-	AAFOLC_21015	rplA	50S ribosomal protein L1	COG:COG0081, COG:J, KEGG:K02863, SO:0001217, UniRef:UniRef50_Q6N4R5, UniRef:UniRef90_A0A5P8MUB8
contig_1	cds	4594565	4595014	-	AAFOLC_21020		50S ribosomal protein L11	SO:0001217, UniRef:UniRef50_P62441
contig_1	cds	4595291	4595512	-	AAFOLC_21025		Cysteine rich repeat-containing protein	SO:0001217, UniRef:UniRef50_J7Q5B1
contig_1	cds	4595884	4596414	-	AAFOLC_21030	nusG	transcription termination/antitermination protein NusG	COG:COG0250, COG:K, SO:0001217, UniRef:UniRef50_C7LU64, UniRef:UniRef90_A0A1G4UVJ8
contig_1	cds	4596430	4596627	-	AAFOLC_21035	secE	preprotein translocase subunit SecE	COG:COG0690, COG:U, SO:0001217, UniRef:UniRef50_A6U845, UniRef:UniRef90_A7IKP4
contig_1	tRNA	4596913	4596989	-	AAFOLC_21040	trnW	tRNA-Trp(cca)	SO:0000271
contig_1	cds	4597169	4597741	-	AAFOLC_21045		AAA-28 domain-containing protein	SO:0001217, UniRef:UniRef50_M4S0X6
contig_1	cds	4597898	4598212	-	AAFOLC_21050		Secreted protein	SO:0001217, UniRef:UniRef50_A0A3L7ABZ6
contig_1	cds	4598264	4599454	-	AAFOLC_21055	tuf	elongation factor Tu	COG:COG0050, COG:J, GO:0003746, GO:0003924, GO:0005525, GO:0005737, GO:0097216, SO:0001217, UniRef:UniRef50_P33167, UniRef:UniRef90_Q6N4Q4
contig_1	tRNA	4599586	4599659	-	AAFOLC_21060	trnG	tRNA-Gly(tcc)	SO:0000260
contig_1	tRNA	4599890	4599974	-	AAFOLC_21065	trnY	tRNA-Tyr(gta)	SO:0000272
contig_1	cds	4600253	4601119	+	AAFOLC_21070	rlmB	23S rRNA (Guanosine-2'-O-)-methyltransferase rlmB	SO:0001217, UniRef:UniRef50_A0A1Y6KGT9
contig_1	cds	4601783	4603447	+	AAFOLC_21075		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_V4PPF8
contig_1	tRNA	4603631	4603705	+	AAFOLC_21080	trnT	tRNA-Thr(tgt)	SO:0000270
contig_1	cds	4604371	4607571	+	AAFOLC_21085		Autotransporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6P1YVD4
contig_1	cds	4607791	4608156	-	AAFOLC_21090		STAS/SEC14 domain-containing protein	SO:0001217, UniRef:UniRef50_Q1LPD1
contig_1	cds	4608274	4608402	-	AAFOLC_21095		hypothetical protein	
contig_1	cds	4608399	4609934	-	AAFOLC_21100		Putative malonyl-CoA synthase	SO:0001217, UniRef:UniRef50_A0A341EKV0, UniRef:UniRef90_A7UBQ7
contig_1	cds	4609936	4610730	-	AAFOLC_21105		Putative enoyl-CoA hydratase	SO:0001217, UniRef:UniRef50_A0A341EJM4, UniRef:UniRef90_A7UBQ6
contig_1	cds	4610759	4611463	-	AAFOLC_21110		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A341EM22
contig_1	cds	4611649	4612155	+	AAFOLC_21115		TRAP transporter small permease protein	SO:0001217, UniRef:UniRef50_A0A341EN19
contig_1	cds	4612152	4613414	+	AAFOLC_21120		TRAP transporter large permease protein	SO:0001217, UniRef:UniRef50_I3TKF7
contig_1	cds	4613439	4614446	+	AAFOLC_21125		C4-dicarboxylate ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A341EJ00
contig_1	cds	4614953	4616179	-	AAFOLC_21130		Peripla-BP-6 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0M2WML7
contig_1	cds	4616215	4617021	-	AAFOLC_21135		Short chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A146B4P5
contig_1	cds	4617123	4618742	-	AAFOLC_21140		Fatty acid CoA ligase	SO:0001217, UniRef:UniRef50_A0A157SH71
contig_1	cds	4618871	4619434	+	AAFOLC_21145	luxR	LuxR C-terminal-related transcriptional regulator	SO:0001217, UniRef:UniRef50_UPI001932E629
contig_1	cds	4619665	4619793	-	AAFOLC_21150		hypothetical protein	
contig_1	cds	4620151	4620732	+	AAFOLC_21155	ygaA	Uncharacterized membrane protein YqaA, VTT domain	COG:COG1238, COG:S, SO:0001217, UniRef:UniRef50_A0A211YW72, UniRef:UniRef90_A0A3L6ZU16
contig_1	cds	4621010	4621927	-	AAFOLC_21160		hypothetical protein	
contig_1	cds	4622648	4627276	+	AAFOLC_21165	gltB	glutamate synthase large subunit	COG:COG0070, COG:E, SO:0001217, UniRef:UniRef50_B8IJG1, UniRef:UniRef90_UPI001EE0412F
contig_1	cds	4627538	4628959	+	AAFOLC_21170		Glutamate synthase subunit beta	SO:0001217, UniRef:UniRef50_A0A1B1NLQ7, UniRef:UniRef90_A0A3L7A2Y0
contig_1	cds	4629030	4630058	+	AAFOLC_21175		Putative transcriptional regulator	SO:0001217, UniRef:UniRef50_J2J851
contig_1	cds	4630137	4631324	-	AAFOLC_21180	zapE	Cell division protein ZapE	SO:0001217, UniRef:UniRef50_A0A318TBZ7
contig_1	cds	4631535	4633787	+	AAFOLC_21185		FUSC family protein	SO:0001217, UniRef:UniRef50_A0A6C1KJ92
contig_1	cds	4633813	4634946	-	AAFOLC_21190		2'-deoxycytidine 5'-triphosphate deaminase	EC:3.5.4.13, KEGG:K01494, SO:0001217, UniRef:UniRef50_U2XP03, UniRef:UniRef90_A0A3L7ANT4
contig_1	ncRNA-region	4635033	4635113	+			SAM riboswitch (alpha-proteobacteria)	RFAM:RF00521, SO:0000035
contig_1	cds	4635199	4636419	+	AAFOLC_21195		O-succinylhomoserine sulfhydrylase	SO:0001217, UniRef:UniRef50_Q89VE2
contig_1	cds	4636679	4637071	+	AAFOLC_21200	apaG	Protein ApaG	SO:0001217, UniRef:UniRef50_Q2KCU6
contig_1	cds	4637175	4638671	+	AAFOLC_21205		Trk system potassium uptake protein	SO:0001217, UniRef:UniRef50_A8ILF0
contig_1	cds	4638680	4639435	-	AAFOLC_21210		Gluconate 5-dehydrogenase	SO:0001217, UniRef:UniRef50_D4Z756
contig_1	cds	4639596	4640732	-	AAFOLC_21215		MFS transporter	SO:0001217, UniRef:UniRef50_A8HZ35
contig_1	cds	4640729	4640878	-	AAFOLC_21220	fixS	putative fixS	SO:0001217, UniRef:UniRef50_Q6NDU2
contig_1	cds	4640878	4643082	-	AAFOLC_21225	fixI	Nitrogen fixation protein FixI	SO:0001217, UniRef:UniRef50_Q59207
contig_1	cds	4643448	4643954	-	AAFOLC_21230	fixH	Nitrogen fixation protein FixH	SO:0001217, UniRef:UniRef50_A0A127F611
contig_1	cds	4643979	4645463	-	AAFOLC_21235		4Fe-4S ferredoxin-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A062U7V6
contig_1	cds	4645824	4646705	-	AAFOLC_21240		Cbb3-type cytochrome c oxidase subunit	SO:0001217, UniRef:UniRef50_A0A0L6CZA0
contig_1	cds	4646710	4646865	-	AAFOLC_21245		Cbb3-type cytochrome oxidase component	SO:0001217, UniRef:UniRef50_A7ICH6
contig_1	cds	4646869	4647618	-	AAFOLC_21250		Cytochrome-c oxidase, cbb3-type subunit II	SO:0001217, UniRef:UniRef50_A0A3F2U0A9
contig_1	cds	4647630	4649306	-	AAFOLC_21255	ccoN	cytochrome-c oxidase, cbb3-type subunit I	COG:C, COG:COG3278, EC:7.1.1.9, KEGG:K00404, SO:0001217, UniRef:UniRef50_Q03073, UniRef:UniRef90_A0A3L7ANV6
contig_1	cds	4649693	4650859	-	AAFOLC_21260		Transport permease protein	SO:0001217, UniRef:UniRef50_A0A2P5NTI1
contig_1	cds	4650856	4651851	-	AAFOLC_21265		ABC-type multidrug transporter, ATPase component	SO:0001217, UniRef:UniRef50_Q1LRJ1
contig_1	cds	4651848	4652819	-	AAFOLC_21270	hlyD	HlyD family secretion protein	SO:0001217, UniRef:UniRef50_A0A848K0E6
contig_1	cds	4652816	4653700	-	AAFOLC_21275		hypothetical protein	PFAM:PF00440.26, PFAM:PF14246.9, PFAM:PF16859.8
contig_1	cds	4653919	4654911	-	AAFOLC_21280		Branched-chain amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A074JXE2
contig_1	cds	4654934	4655596	-	AAFOLC_21285	livH	High-affinity branched-chain amino acid transport system permease protein LivH	SO:0001217, UniRef:UniRef50_A0A3E2YNL2
contig_1	cds	4655878	4657086	-	AAFOLC_21290		Peripla-BP-6 domain-containing protein	SO:0001217, UniRef:UniRef50_K8PJ35
contig_1	cds	4657141	4657857	-	AAFOLC_21295	livF	ABC-type branched-chain amino acid transport system, ATPase component LivF	COG:COG0410, COG:E, SO:0001217, UniRef:UniRef50_A0A0S3PZF4, UniRef:UniRef90_A7IF91
contig_1	cds	4657859	4658632	-	AAFOLC_21300	lptB	Lipopolysaccharide export system ATP-binding protein LptB	SO:0001217, UniRef:UniRef50_A0A3M2RGI3
contig_1	cds	4658954	4659934	-	AAFOLC_21305		hypothetical protein	
contig_1	cds	4660060	4664889	+	AAFOLC_21310		glutamate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A165Z9U4
contig_1	cds	4664987	4665973	-	AAFOLC_21315		O-acetylserine sulfhydrylase	SO:0001217, UniRef:UniRef50_O32978
contig_1	cds	4666016	4666456	-	AAFOLC_21320	iscR	DNA-binding transcriptional regulator, IscR family	COG:COG1959, COG:K, SO:0001217, UniRef:UniRef50_A0A1E1V0A9, UniRef:UniRef90_A7IBE2
contig_1	cds	4666467	4666943	-	AAFOLC_21325		Deoxyuridine 5'-triphosphate nucleotidohydrolase	SO:0001217, UniRef:UniRef50_A1T7Y0
contig_1	cds	4666940	4668154	-	AAFOLC_21330		Coenzyme A biosynthesis bifunctional protein CoaBC	SO:0001217, UniRef:UniRef50_A0A1F2Z1W8
contig_1	cds	4668210	4669778	-	AAFOLC_21335		2-octaprenylphenol hydroxylase	SO:0001217, UniRef:UniRef50_A5E889
contig_1	cds	4669819	4670616	-	AAFOLC_21340	ubiE	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	SO:0001217, UniRef:UniRef50_Q89WD0
contig_1	cds	4670757	4670957	-	AAFOLC_21345		hypothetical protein	
contig_1	cds	4671179	4674691	-	AAFOLC_21350		histidine kinase	SO:0001217, UniRef:UniRef50_Q89V58
contig_1	cds	4674827	4675534	-	AAFOLC_21355		Esterase	SO:0001217, UniRef:UniRef50_A0A6S6QWW0
contig_1	cds	4675645	4676226	-	AAFOLC_21360	marR	Transcriptional regulator, MarR family	SO:0001217, UniRef:UniRef50_D7A071
contig_1	cds	4676366	4676794	+	AAFOLC_21365		Organic hydroperoxide resistance protein	SO:0001217, UniRef:UniRef50_V9WJF1
contig_1	cds	4676926	4677477	+	AAFOLC_21370		DUF4334 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N7JZX6
contig_1	cds	4677578	4679164	-	AAFOLC_21375		RNA polymerase sigma-54 factor	SO:0001217, UniRef:UniRef50_P33984
contig_1	cds	4679211	4680206	-	AAFOLC_21380		Putative ABC transporter (ATP-binding protein)	SO:0001217, UniRef:UniRef50_A4YJK9
contig_1	cds	4680424	4681008	-	AAFOLC_21385	lptA	Lipopolysaccharide export system protein LptA	SO:0001217, UniRef:UniRef50_A0A5S9N9M2
contig_1	cds	4681008	4681910	-	AAFOLC_21390	lptC	LPS export ABC transporter periplasmic protein LptC	SO:0001217, UniRef:UniRef50_A0A3L7ANJ4
contig_1	cds	4682079	4682699	-	AAFOLC_21395		Ribonuclease D	SO:0001217, UniRef:UniRef50_Q3IYP8
contig_1	cds	4682945	4683412	+	AAFOLC_21400		hypothetical protein	PFAM:PF08881.13
contig_1	cds	4683530	4685386	-	AAFOLC_21405	ilvD	dihydroxy-acid dehydratase	COG:COG0129, COG:EG, EC:4.2.1.9, KEGG:K01687, SO:0001217, UniRef:UniRef50_Q1MIB2, UniRef:UniRef90_A0A6C1KCZ4
contig_1	cds	4685512	4686078	-	AAFOLC_21410		DUF6456 domain-containing protein	SO:0001217, UniRef:UniRef50_A7IBD8
contig_1	cds	4686087	4686383	-	AAFOLC_21415		Bac-DnaA-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C1KBR0
